,target_return,achieved_return,variance,stdev,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99,Stock_100
21,-0.019172727272727272,-0.019172727272727265,0.0003517107486414735,0.018753952880432263,6.815124800000963e-07,5.439625686594956e-07,1.6479719580438681e-06,5.772955323847222e-07,1.8026225608175621e-06,2.857446880082787e-06,7.563190846740858e-07,4.50939395582673e-05,0.0003200050844414219,2.2353107611528217e-06,3.214004828428205e-07,8.179143897288945e-07,2.605091492922538e-06,1.1126599440052366e-05,1.4789348834622453e-06,2.0706845895559275e-06,5.197150596622545e-06,6.592581244266877e-07,2.4366105522972796e-06,2.6622582935104284e-05,4.479243573460381e-07,1.4704264265527443e-06,0.01654806698532812,3.474205078933491e-06,1.0076558257517365e-06,1.018115257748979e-06,2.991648971245001e-06,1.0885867182253145e-06,1.842166464709232e-06,7.633056460674216e-07,4.73620325331228e-05,3.476529071642974e-06,1.0875261715838949e-06,2.443787910187998e-06,1.0333618154270132e-06,6.373805176277568e-07,4.603509756344337e-06,0.2818980646548626,7.117132465498971e-06,9.162432734467866e-07,7.413046367419376e-07,3.465252544715224e-06,5.764373463072433e-07,1.3148541024109427e-06,1.1583273568897015e-06,2.9346164974541704e-06,1.2776985593931461e-06,8.449227498455553e-07,9.63737329583786e-07,0.025867214612407152,1.9187612097148267e-06,7.293314940955001e-06,9.715651231560361e-07,0.22354519367476208,1.754792744478037e-06,1.6105783387580075e-06,1.353566452697518e-06,4.570346729497353e-07,6.944858228067179e-07,5.457694767607471e-07,7.909490105341221e-07,3.86205480777427e-06,0.0002984620867372218,7.5267786853935046e-06,7.210888497063582e-06,1.8061020708060743e-06,7.108470241713068e-07,8.022299874297389e-07,0.02656651148537613,4.587090603564109e-06,1.2625278273550736e-05,7.123349114310289e-07,9.88767473355536e-07,5.161915095587224e-06,8.502605939068731e-07,5.539217179943682e-07,0.005646281247092398,0.15385629243817625,5.76223607396565e-07,7.548694049826037e-07,6.761444295742353e-07,1.8208820607774385e-06,6.124835468577117e-06,7.870266003132164e-06,2.085721364506829e-06,1.7471814476239703e-06,8.063610709315957e-07,0.169243619765283,1.110888575982645e-06,0.09590162113436371,1.9190022943102697e-06,2.610136242902245e-06,1.115487241159832e-06,2.9663288722119594e-06,2.009369356335109e-06,4.0925479385360976e-06
22,-0.0155,-0.015499999999999996,0.00029242896463513806,0.0171005545125045,5.371446517931767e-07,4.2127332398718005e-07,1.1209056631743207e-06,4.062563708832552e-07,1.2006516467803752e-06,1.7719942570919344e-06,5.925094960354462e-07,4.302389887105918e-05,0.002110975235935776,1.3750375813001523e-06,3.082233313710503e-07,6.372248688035306e-07,1.6367232367211587e-06,6.080040486598987e-06,9.90956168877232e-07,1.3975141259598366e-06,2.8427188279983974e-06,5.225915047411695e-07,1.5497347443976968e-06,1.7656147601796462e-05,3.687681635120852e-07,1.0373721928794865e-06,0.01781075829966619,2.0806458894929113e-06,7.605352765814341e-07,7.526816803732163e-07,1.8109569684066426e-06,7.970510179725336e-07,1.241661851260318e-06,5.916661957503374e-07,5.315546254394698e-05,2.0439506695414547e-06,7.965952306085669e-07,1.5618942309204392e-06,7.661748892235585e-07,4.850927910833222e-07,2.5283452757263723e-06,0.25290313796735536,3.776862538503145e-06,7.055138645193233e-07,5.926643146158397e-07,2.1051199959030872e-06,4.507288005559942e-07,8.502937799034874e-07,8.38003031536049e-07,1.8117478053983745e-06,9.19312512948695e-07,6.717597065185809e-07,7.339218395562559e-07,0.026102658565358535,1.2757091752411861e-06,4.0069320054688154e-06,7.436597756656566e-07,0.23263482818173328,1.1885876043651248e-06,1.0983462048113488e-06,9.640070966518451e-07,3.804097578375948e-07,5.405065082675265e-07,4.409828575350229e-07,6.208504291462435e-07,2.2107281051466304e-06,0.01702856137969485,4.207824057757086e-06,3.889490098302629e-06,1.1860416320926014e-06,5.543004080946421e-07,5.663107424287818e-07,0.06176857903825861,2.700427293989997e-06,6.721595479279336e-06,5.455072084539809e-07,7.313627676637448e-07,3.0307204929742317e-06,6.76284182178066e-07,4.312046118502289e-07,0.009130981498299473,0.14653178609615763,4.60650672123629e-07,5.827319353730814e-07,5.327792664108849e-07,1.2160660430177443e-06,3.5005738514643165e-06,4.346246630844371e-06,1.3499514837936132e-06,1.1836325181609003e-06,6.273652848389158e-07,0.15390912231685977,7.942214033727671e-07,0.07983764268009973,1.2847791957303685e-06,1.6652286859847727e-06,8.148759124892711e-07,1.9016613973269695e-06,1.3261866137857244e-06,2.3636713742563643e-06
23,-0.011827272727272728,-0.011827272727272728,0.0002440289681945982,0.015621426573607105,1.442011176826111e-07,1.1012851544536167e-07,3.7671811861264115e-07,1.0132031189538146e-07,4.0508554603846083e-07,8.574467675295425e-07,1.549419920860008e-07,0.0006567314009785995,0.005592899087350105,5.50915488637169e-07,7.6252693370603e-08,1.7687263422094557e-07,7.925138219810993e-07,1.0559132033427043e-05,3.6339598435050353e-07,5.042899626085104e-07,2.1585658799379623e-06,1.3542337024786585e-07,7.183494549570054e-07,0.00012561687391636793,8.469074194833765e-08,3.42164526265866e-07,0.01800112870126027,1.0786656032057631e-06,2.2675350688549566e-07,2.2034196770508347e-07,9.436427858353153e-07,2.473894385406971e-07,4.42805349830227e-07,1.6521865419427445e-07,0.0002923470676616344,1.0290316113709168e-06,2.3323341090101225e-07,6.808003409316171e-07,2.2520249581861777e-07,1.3526429954807054e-07,1.604441610419274e-06,0.22527221576816417,3.8444997426060744e-06,2.167785891682787e-07,1.5170939388407142e-07,1.1403343451225846e-06,1.1640511523740585e-07,2.688605595265706e-07,2.682222841300858e-07,8.351768241400618e-07,3.241106949129245e-07,1.8565396555612494e-07,2.2033277531498214e-07,0.025102275083041796,4.875823226077811e-07,4.451065350993431e-06,2.102635069366684e-07,0.23141746058267834,4.017649955533254e-07,4.038980289407636e-07,3.0675212870717866e-07,8.711694198944875e-08,1.416025497137145e-07,1.1930623300096977e-07,1.6922607205049897e-07,1.2563743004255636e-06,0.0579175605895007,4.8514007795483e-06,3.5476053375671664e-06,4.441036709206957e-07,1.5546774490077922e-07,1.7372272328076779e-07,0.08203884775836179,2.229393662090849e-06,1.2442021570894472e-05,1.5056709319164189e-07,2.117450248203318e-07,2.426515222205889e-06,1.8884029504250067e-07,1.1063520782935004e-07,0.010890939308167081,0.13748136197550714,1.1945709312032228e-07,1.568924685738999e-07,1.4047519389654274e-07,5.021284880300941e-07,3.7228619991805877e-06,5.528795753023864e-06,5.122930753554723e-07,4.625886950517281e-07,1.770487251131456e-07,0.13847411641825758,2.4607539060656955e-07,0.06665225751137743,4.6164703265603833e-07,7.071981427341997e-07,2.4941225645423506e-07,9.105954439631687e-07,5.041690137771632e-07,1.4559799162482888e-06
24,-0.008154545454545456,-0.008154545454545453,0.0002051094794594891,0.014321643741536412,4.108255703551725e-07,3.209521524481982e-07,9.460223467813543e-07,2.8211244306139776e-07,1.0530662923240115e-06,1.9404000075172066e-06,4.479759133704041e-07,0.012601610249989546,0.008076686074367213,1.1608212296641422e-06,2.2192149316541397e-07,4.5834130554964024e-07,1.8302330743212103e-06,5.3710123122115475e-05,1.0140350326144106e-06,1.236189718325427e-06,8.044225446998275e-06,3.8205872026637183e-07,1.5213594306053837e-06,0.009634937257617932,2.567499514435014e-07,8.59142201933632e-07,0.017582770311959844,2.6784791553590163e-06,5.98579839081138e-07,5.932901036490154e-07,2.241034152165736e-06,6.584644636484699e-07,1.1802678729722158e-06,4.500567782426206e-07,0.0013592294482488592,2.044449797548311e-06,6.101400002987914e-07,1.665546182019322e-06,5.767680074148554e-07,3.8196314381271936e-07,4.307229697529766e-06,0.1995445345980097,1.3654429580475563e-05,5.676458901866273e-07,4.378517149833134e-07,2.649385464406509e-06,3.3060560317327325e-07,6.643766582964503e-07,6.671359736021886e-07,1.915067044655429e-06,7.785984254744148e-07,5.204933115217133e-07,5.907999855220533e-07,0.023908402333437904,1.174437921738937e-06,1.8464776862006736e-05,5.740653363874216e-07,0.22499397450745443,1.008008311745187e-06,1.062024370483873e-06,7.849725163688658e-07,2.6793657034815077e-07,4.0423026208339903e-07,3.3010425690148764e-07,4.633982614761037e-07,3.2873725030398452e-06,0.08705866270240434,1.947809115798423e-05,7.958877255225569e-06,1.1364768765810134e-06,4.3874315146610367e-07,4.886705075196707e-07,0.09520256158022301,4.243520324431673e-06,6.427183526795904e-05,4.1305575755760585e-07,5.423001159704486e-07,6.131077911101981e-06,5.012187474285579e-07,3.146684800354023e-07,0.012162015379485984,0.12858873082689123,3.333659431838721e-07,4.270146606620559e-07,3.977472774183808e-07,1.1946014619693162e-06,1.1762050603937341e-05,1.955471498578875e-05,1.2768583659729648e-06,1.1060240602601176e-06,4.782025328424778e-07,0.12371361361880552,6.682212180908912e-07,0.055273355188016966,1.1534219964602985e-06,1.5994204820252253e-06,6.521620495064632e-07,2.372341559087217e-06,1.1817819511626487e-06,4.158916914791743e-06
25,-0.004481818181818184,-0.004481818181818179,0.00017354085223715478,0.013173490510762696,6.668577167870569e-07,4.816728701258937e-07,2.0437706002534288e-06,3.7934104645638976e-07,2.216162101393012e-06,6.859730659274007e-06,6.769197495160893e-07,0.023792415735945174,0.009681543848167768,2.8118494268679253e-06,3.068794946421466e-07,6.8382684850694e-07,7.025706345675548e-06,0.0010746693606098077,2.855955431060696e-06,2.916266022375078e-06,3.9736010789334555e-05,5.525986052950702e-07,4.454098761262387e-06,0.035714106030541024,3.222952662519303e-07,1.8037307040430722e-06,0.01677655781163844,1.1248950953140612e-05,1.0788295521006015e-06,1.0382967508736088e-06,8.58404770821147e-06,1.2892835254461839e-06,2.873217124396151e-06,7.63601144633305e-07,0.002495001299020968,6.293003985159061e-06,1.1116518535824474e-06,5.210801652281489e-06,9.754237314311853e-07,6.507727470399157e-07,2.3812069835770367e-05,0.17631890710721498,6.36146070920391e-05,1.0280570369793039e-06,6.658483998910045e-07,1.0260220044911491e-05,4.6674818516916593e-07,1.2813509049919433e-06,1.2534669559088592e-06,6.2440919914357395e-06,1.5872546957176924e-06,8.379046489001216e-07,1.0688634953316044e-06,0.02255326974134092,2.894399295483589e-06,0.00019363978560651897,9.73252891956683e-07,0.21378252896088662,2.162099689871237e-06,2.72665439105667e-06,1.5609131302644273e-06,3.2638041544139624e-07,6.17357043797791e-07,5.051191809882487e-07,7.393749294691318e-07,1.1638608501839695e-05,0.10512027185515234,0.0002556625487520009,5.4466319898331976e-05,2.737950467047038e-06,7.651080688562289e-07,8.609303458716731e-07,0.1016233435725244,1.3272738686249746e-05,0.001613814136857466,6.525846463012472e-07,9.110783160809816e-07,4.45845028050751e-05,8.140063527099258e-07,4.4113705447129914e-07,0.012847519670352562,0.11954534958044466,4.82193361153325e-07,6.441239990160206e-07,5.977102706784958e-07,3.5580562043397617e-06,0.00012259110674748901,8.143504977014464e-05,3.321731977671947e-06,2.8500392358365593e-06,7.828514175940818e-07,0.11009505966041234,1.2658458694263507e-06,0.04589271118754861,2.647193419411662e-06,4.411490102763016e-06,1.2715969121736558e-06,6.540814685839272e-06,3.0578478568690987e-06,1.4487902587075865e-05
26,-0.0008090909090909121,-0.0008090909090909112,0.0001480631555102565,0.01216812045922691,4.05826649642094e-06,3.0026666738733627e-06,1.0349531499829004e-05,2.7632246528769223e-06,1.1611841951201027e-05,2.9667733768899793e-05,4.477299719762672e-06,0.029536085620937007,0.0101414639960642,1.401352574246717e-05,2.138680601910983e-06,4.640405184543533e-06,3.061528300706511e-05,0.011383295395204756,1.1285859009348771e-05,1.4393882845300821e-05,0.00018018029948440792,3.772164259622306e-06,1.911193406421843e-05,0.0498904651207394,2.407797404464764e-06,9.466047315437559e-06,0.015753422126696927,5.036932358313303e-05,6.125332212311832e-06,5.9511811146084566e-06,3.211626845477409e-05,6.758648231275371e-06,1.3007692553436304e-05,4.687081523214995e-06,0.0032789937398737933,3.029539523205472e-05,6.316567293479904e-06,2.1168697071379037e-05,5.824246976618387e-06,3.685390780545621e-06,0.00011412414889727359,0.15680270238437902,0.00023011819113453406,5.816052623457797e-06,4.278018440806569e-06,4.14067281394795e-05,3.2210917822197792e-06,7.397430776176663e-06,7.135419194356939e-06,2.6588922079131443e-05,8.686792686211394e-06,5.226762177163973e-06,5.909876917697515e-06,0.021084205264615605,1.4144677002183106e-05,0.0015243309824450185,5.852439068032187e-06,0.19956443937037277,1.092140538483998e-05,1.300195716433025e-05,8.25906728773573e-06,2.4105649760169646e-06,3.971186629860647e-06,3.2291593166353024e-06,4.60841537686449e-06,4.476326599748323e-05,0.11242422250338391,0.0029651539863549663,0.00031469556267377176,1.270450830393317e-05,4.379285793652327e-06,4.784747441698256e-06,0.10214197752080055,4.8144069994214924e-05,0.018995616701175,4.056424141738946e-06,5.526920475672396e-06,0.00029963046110371354,5.045834818984479e-06,3.0033839148604176e-06,0.01302133722485229,0.10994146006768064,3.227702278299934e-06,4.192178816546453e-06,3.853542357383022e-06,1.555609611883572e-05,0.0014267570204810414,0.00022306212077877142,1.6254243130715048e-05,1.291172875955376e-05,4.800289554741032e-06,0.09877351995268528,6.8239581578556955e-06,0.039097774461316556,1.2840541513187121e-05,2.058904247672689e-05,6.860394614101241e-06,2.8723689302802963e-05,1.4656345228584262e-05,6.111964642917809e-05
27,0.00286363636363636,0.0028636363636363625,0.00012635761136223537,0.011240890149905184,2.7024274155776644e-08,2.2552352639899043e-08,1.0456122203711271e-07,1.8489096244686807e-08,1.464425003186288e-07,6.416608144784098e-07,3.874845737808593e-08,0.03329459269176789,0.009871604252035347,1.5839276859989845e-07,1.8236452183146076e-08,3.904898364204196e-08,9.561689543257181e-07,0.019676664710851173,1.1547848037401319e-07,2.0376671413855322e-07,0.000137242700750764,2.9194825513763432e-08,3.129803617756802e-07,0.05916925854262486,1.7037898831003746e-08,1.0289544735155891e-07,0.014575894237879864,2.1406157245184665e-06,5.231877092282759e-08,5.37559723746886e-08,7.67753320072637e-07,6.175206903608918e-08,1.629609494040979e-07,3.9762565097029815e-08,0.003706014746278632,5.951739851811107e-07,5.930964202746805e-08,3.3391039235605697e-07,4.854882761774857e-08,2.7992141648781245e-08,2.6614666087869702e-05,0.13964951609242357,9.809730485639431e-05,5.331990679361903e-08,3.4043053667361393e-08,1.0910091951552101e-06,2.502400852579192e-08,8.6428034785183e-08,6.352122144309576e-08,4.708284611158178e-07,9.867952106580444e-08,4.596125689350808e-08,5.2062848049945945e-08,0.019578463465559838,2.021017344998213e-07,0.00485632244983189,5.3169539888209245e-08,0.18476619121028995,1.1298985388138855e-07,1.6115609126820399e-07,7.217444121136591e-08,1.5133942793910174e-08,3.302536030876895e-08,2.4962017080342284e-08,3.622641783076925e-08,1.9021091820444375e-06,0.11560392153682708,0.012405385936928873,0.00048361586987469805,1.9617781772015273e-07,3.4785357172283327e-08,3.647534967456077e-08,0.10094952149061463,1.5632995747645432e-06,0.03102424511427283,3.131456625465e-08,4.592761088089971e-08,0.0009482265432893607,4.315114647747447e-08,2.231962796441554e-08,0.012753200499516006,0.10016566049134058,2.4710719468373196e-08,3.042330305352835e-08,3.159082765371686e-08,2.3651605291317307e-07,0.01395664103035138,6.10251846760959e-05,2.1496216039761464e-07,1.9103065642587608e-07,3.7209476678670225e-08,0.08862799476355492,6.151632221574764e-08,0.033594322774825554,1.3488010624960347e-07,3.311366447366235e-07,6.570729371421495e-08,1.1621055774666775e-06,1.9568711356488525e-07,3.140305331940992e-06
28,0.006536363636363632,0.006536363636363635,0.00010848045941234219,0.010415395307540765,1.1936565771296744e-07,7.74849940669572e-08,4.3225040456919614e-07,7.429263669894728e-08,6.287296319494986e-07,5.160968449775382e-06,1.5139033741236522e-07,0.03528551759323451,0.009643497934798342,5.928639085755875e-07,6.75441813286876e-08,1.35631052238159e-07,7.826667549370764e-06,0.02588917122791603,6.305254751324136e-07,8.569258995591648e-07,0.0007726330320706124,1.1201321779335385e-07,1.626490620827779e-06,0.06421307979452595,5.890374337724656e-08,4.046692037356302e-07,0.013315274369908781,3.699122549116231e-05,1.984663747225429e-07,2.0912562493814323e-07,5.624913121505355e-06,2.4615676093612485e-07,7.770091842742411e-07,1.4439388301773495e-07,0.003984140533813051,3.4737881308080784e-06,2.0387223074294544e-07,2.086053421315704e-06,1.8243478532112503e-07,1.0514845225552026e-07,0.0008075306167741298,0.12418633823924922,0.00033952217981532174,2.0998782165356075e-07,1.3366986452193158e-07,1.144526050638801e-05,9.397172525970972e-08,3.197622324925455e-07,2.6113176899528147e-07,2.7564564272919564e-06,3.876040007944767e-07,1.6937266456160525e-07,2.2116885932231753e-07,0.01807241378304103,1.0189477303661323e-06,0.007873224383691773,1.9403219186946212e-07,0.1697848268578562,4.450902576290684e-07,9.457409388736223e-07,2.995161657559146e-07,5.583980082691244e-08,1.195310126700841e-07,9.626101125672674e-08,1.3854592659568902e-07,1.313988260353275e-05,0.11586284708805346,0.0196079842441824,0.006570810681253514,8.146897988330396e-07,1.481571428018559e-07,2.0866457479389332e-07,0.09755182062046998,1.8888673953466168e-05,0.040052557559287244,1.21949279683693e-07,1.7311854474319477e-07,0.008756365797140427,1.5753088575017123e-07,8.657231824098162e-08,0.012321345240936156,0.09099910948747975,8.845283143229743e-08,1.1402138135105158e-07,1.151324488748469e-07,1.381792190014141e-06,0.02520524061214056,0.00020137752246028655,1.1509264333886906e-06,9.233979782067366e-07,1.460632381814404e-07,0.07961560582215417,2.7095507128932337e-07,0.02892178821735314,7.144886021306316e-07,1.5501961016981772e-06,2.420578219938788e-07,1.0367424376544001e-05,9.196033886266295e-07,2.5741614096043896e-05
29,0.010209090909090904,0.010209090909090906,9.42870284262872e-05,0.00971015079317964,1.512051774545136e-05,9.916945367835221e-06,6.100458758605135e-05,9.318756993172581e-06,8.699310493916109e-05,0.0006802688642398433,1.9252623868306338e-05,0.03619900316401271,0.009467506134434001,9.406611866081432e-05,8.087007112119371e-06,1.653764778229518e-05,0.0007823563570397469,0.030184607822479132,7.137476079901691e-05,0.00012162558627776417,0.001608222831955753,1.335807210779859e-05,0.0002223325905091456,0.06675189860663701,7.055773434594046e-06,5.2724408523046424e-05,0.012179346425024724,0.001883932202721287,2.4571718897267188e-05,2.6244916404400607e-05,0.0005870235498601415,3.111371771826084e-05,0.00010074996677537332,1.8161470591886197e-05,0.004110043697559503,0.00036087570495102006,2.4873903846583858e-05,0.00026727106677965626,2.396448993386628e-05,1.2542684000344147e-05,0.0034907544291487127,0.11063831791405679,0.0009486523759029762,2.6178890740412682e-05,1.5622040501771933e-05,0.0010132723949437526,1.2153057304775403e-05,4.470532484003809e-05,3.0669287560654746e-05,0.000344080807215572,5.5925203260939076e-05,2.101397325963224e-05,2.5926765671616206e-05,0.01667383644762471,0.00013577771749495777,0.010008135226548937,2.4037082484415782e-05,0.15584758083760153,5.91954477405102e-05,0.0001342611225713645,4.0742364652953094e-05,7.347605617882648e-06,1.4746040783023874e-05,1.1581339380358353e-05,1.73076115730519e-05,0.0002994017699236211,0.11410134295349005,0.024697090952579465,0.012472535207422683,9.11711571305651e-05,1.7655120693125327e-05,2.7457610791661462e-05,0.09328088732629082,0.0004242420096995036,0.04582675636870637,1.5025112110771946e-05,2.189863320009781e-05,0.015366424054943355,2.010765926191416e-05,1.045571751442325e-05,0.011833205821671309,0.08275044837989802,1.059632789292122e-05,1.4305509307117306e-05,1.3719555866567411e-05,0.00019335925192973233,0.0334251291739403,0.0007707745666292696,0.00017792312168820972,0.00011789019546461915,1.8244391408566416e-05,0.07190974301474914,3.287868354651813e-05,0.025009977536851965,9.947025589875406e-05,0.0002410149242836157,3.215314076120628e-05,0.0003414694085233775,0.0001295976346185005,0.0004304783452611019
30,0.013881818181818176,0.013881818181818183,8.245559449939737e-05,0.00908050629091778,2.4550782090488346e-05,1.6044689579465846e-05,0.00013076794241907437,1.2475099965032852e-05,0.00021984859386804678,0.0024544538409878697,3.478216998378488e-05,0.03688454935259272,0.009279119335923111,0.00021287816533000533,1.2154635874648826e-05,2.6287984554227236e-05,0.0027372669157840358,0.03363863129610805,0.00016264244383686565,0.00031786275729120135,0.0022007029730875564,2.0639123552447356e-05,0.0005981107532703667,0.06840648839402748,9.5429237746887e-06,0.0001120843448270206,0.011131647571342385,0.006574699814095045,4.182466371101354e-05,4.5294041714693254e-05,0.001632024461524255,5.516498722151191e-05,0.00025481281245297294,2.9800194276503297e-05,0.00413058119065891,0.0008856342041457231,4.2581209206715676e-05,0.0007212788033339431,3.9187281152504316e-05,2.228637554793896e-05,0.005933856841776152,0.09799247168827814,0.0012139146000281521,4.7096683382001105e-05,2.4354434373321848e-05,0.0031822739511789735,1.905170150361376e-05,0.0001086069552093628,5.3798245199729636e-05,0.0009770989229337889,0.00013576141904038364,3.495543478605604e-05,4.502182274997347e-05,0.015260477143233241,0.00036225403743310426,0.011672114870435183,4.0824140431816635e-05,0.14247784203934152,0.00012868736333146338,0.0003937607053069265,8.01216295417223e-05,9.70035639359418e-06,2.3628199009856078e-05,1.7202594470372765e-05,2.7334812735983283e-05,0.0005165600505389887,0.11138625932486318,0.02872947518929532,0.01754150669599642,0.00021929239107284896,3.111256462311795e-05,6.77253898461638e-05,0.08898121500244774,0.0007818456106537314,0.050339648472717886,2.2910111506869774e-05,3.635368741732861e-05,0.020189085154297362,3.4377485747523625e-05,1.6073025399423904e-05,0.011270622591194095,0.07488777910545762,1.4874765127556616e-05,2.1224092173688684e-05,2.1061722493961638e-05,0.0005452752566719222,0.03990757329831437,0.0010529427579649806,0.0005389123571720801,0.00028732826513628836,2.9019078501889452e-05,0.06486415452571395,6.250754036200411e-05,0.021431906235843515,0.00024642785914414246,0.0007160621617888006,5.874923039374242e-05,0.0006709067953377146,0.00035209190325270333,0.000746227580314428
31,0.017554545454545448,0.01755454545454544,7.243063385965635e-05,0.008510618888168849,2.2519354134431204e-05,1.566396214441689e-05,0.00014700057041516464,1.2254366799151824e-05,0.0002984562273121395,0.010913729669651196,3.3579902330718606e-05,0.03689420463416932,0.009070744141649701,0.0002634836034960664,1.3757976322932694e-05,2.3799317515783706e-05,0.007645162584688638,0.03525809786531785,0.00017338582695842044,0.00048548969938764456,0.0025996493171270003,1.9718624880309907e-05,0.0010600595838924755,0.06808401268788705,9.862170437172007e-06,0.00011744517535194031,0.010227153087478283,0.010934462821089357,3.894951729851759e-05,4.253274035423806e-05,0.00398623461278594,5.549915229000139e-05,0.00032073891881047247,2.7586536437622204e-05,0.00401527281998794,0.0014729197182547958,4.01670509613736e-05,0.0014517525153872,3.673172938054985e-05,2.3904556547653307e-05,0.007600588031943133,0.08686412644314512,0.0012559406712831503,4.5208598736980004e-05,2.2087975504505062e-05,0.008239900041309598,1.9016443759772562e-05,0.00010752828282660975,5.0562891078196075e-05,0.0024929463192744877,0.00019082725890229952,3.215254674288016e-05,4.144073747343801e-05,0.01385193180262569,0.0006999274280091628,0.012473415355611394,3.7605965964434705e-05,0.13034271056139354,0.00013463810438099513,0.0008992987024989838,8.315262029984054e-05,9.839621408854439e-06,2.1467953791262526e-05,1.7747117721146583e-05,2.5256363813611402e-05,0.0004896209080517802,0.10692685235107723,0.030776715331963866,0.02046902754852606,0.00026619015841906457,2.8595455400457355e-05,8.991966451476151e-05,0.08475533182011608,0.0010135060533002346,0.052441556451288215,2.072406698210366e-05,3.411696325018393e-05,0.023563763502114775,3.095733524369215e-05,1.593560776381596e-05,0.010603262939612865,0.06783193422081248,1.4747327618515636e-05,1.899539887784013e-05,1.9528345625262805e-05,0.001214460208110454,0.04353955158677419,0.0012289189112948383,0.0011864507629779247,0.0004325214462636167,2.8323620275957597e-05,0.0586712190335012,5.969661437248017e-05,0.01854846493712479,0.000315082798583001,0.0016265027014058593,5.7106870883040614e-05,0.000851360642556493,0.0005409595723090567,0.0008927979645750578
32,0.02122727272727272,0.02122727272727272,6.391742558333301e-05,0.007994837433202317,1.732965902359848e-06,9.217228946815272e-07,4.039151595659383e-05,6.079305789308446e-07,0.00032382987678530005,0.016309772041029066,3.2236787667556987e-06,0.036081328484347454,0.00876086296081271,0.000186364036810528,1.14069405719936e-06,1.6066637240276678e-06,0.010727803884057885,0.03575055454474612,9.482275820662232e-05,0.0007647634105614126,0.0028229938103845054,1.2730611939263905e-06,0.002289570166933076,0.06661031354152702,5.553059214479476e-07,2.9204256472827527e-05,0.009222058047785366,0.013707335656575285,3.3892768563680627e-06,3.7994588279538434e-06,0.0069314616055703845,6.6502026154100446e-06,0.0003203887190300908,1.9656559930194525e-06,0.003669679700981593,0.0025806929448059703,3.4909028400604257e-06,0.003644767778384003,3.0591542231066558e-06,1.9943855026815566e-06,0.008463462117121076,0.07769561375251344,0.0011899915235379793,5.720562426718228e-06,1.846959827085632e-06,0.011759414438826752,1.2913147045780625e-06,5.5219360518855615e-05,3.922188855028032e-06,0.007989899577944357,0.00012989183633154328,2.7973635990212735e-06,4.119031753061652e-06,0.012582461110438056,0.003085309413028032,0.01262897723808874,3.4990238390309977e-06,0.11925109912063174,3.788316324199848e-05,0.0036613567289277412,1.281309614094636e-05,6.076942735688106e-07,1.6301758943503507e-06,1.132306590279479e-06,1.8429776791101016e-06,0.00034927589256934257,0.10119369035466846,0.031758938759960616,0.022424861807461553,0.00026645423176168244,2.5700212155601763e-06,3.226877620240808e-05,0.08042277817925403,0.0012685194912469512,0.052848688352747676,1.3785237013579543e-06,2.9446259775906897e-06,0.025561171379823482,2.7719215865224184e-06,9.977522192545067e-07,0.009956194201985702,0.061697973118832954,8.944730735243122e-07,1.2200426860808377e-06,1.447908134825682e-06,0.0036595921113364285,0.045055403155158644,0.0013507507581616333,0.003946650934891906,0.0006107552950261632,2.176590759932537e-06,0.05287664998193965,8.600777293803479e-06,0.016169418283133747,0.00026205838644069977,0.0058374869717484745,6.611775628523114e-06,0.0010344752881035026,0.0008762230832511502,0.0010319339136211038
